"qry_transcript_id","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code","male_log2FoldChange","female_log2FoldChange"
"TU30644","LOC111511157","G17384","cyclic nucleotide-gated cation channel alpha-3","refseq","XM_023167169.1","cyclic nucleotide-gated cation channel alpha-3","j",0.822502031995404,1.1319155487011
"TU14087","LOC111504749","G7932","cell division control protein 45 homolog","refseq","XR_002722041.1","cell division control protein 45 homolog, transcript variant X2","x",1.85647378030736,1.12412951680486
"TU14088","LOC111504750","G7933","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8","refseq","XM_023159439.1","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","=",-0.872221076219319,-0.877901889488328
"TU14559","LOC111504933","G8194","inter-alpha-trypsin inhibitor heavy chain H4-like","refseq","XM_023159654.1","inter-alpha-trypsin inhibitor heavy chain H4-like, transcript variant X1","=",1.03607428482645,2.13022059454431
"TU36688","LOC111513472","G21078","lysosomal acid lipase/cholesteryl ester hydrolase-like","refseq","XM_023169692.1","lysosomal acid lipase/cholesteryl ester hydrolase-like","=",2.5300587510622,4.73595150677828
"TU22824",NA,"G12839","* inositol hexakisphosphate kinase 1 ","novel","XP_018565588","inositol hexakisphosphate kinase 1 isoform X1","u",-0.562052557568086,-0.774390294674862
"TU37015","LOC111513594","G21289","3-phosphoinositide-dependent protein kinase 1-like","refseq","XM_023169815.1","3-phosphoinositide-dependent protein kinase 1-like","=",1.21591629827506,0.884876020644416
"TU12502","LOC111504095","G6990","ATP synthase mitochondrial F1 complex assembly factor 1","refseq","XM_023158585.1","ATP synthase mitochondrial F1 complex assembly factor 1","=",-0.387381928986316,-0.377060406172987
"TU43569","LOC111516272","G25664","protein rolling stone-like","refseq","XM_023172449.1","protein rolling stone-like","k",-1.39818104939975,-1.40126546698134
"TU32221","LOC111511775","G18350","retinoblastoma-binding protein 5 homolog","refseq","XM_023167799.1","retinoblastoma-binding protein 5 homolog","j",-0.557031417266216,-0.558895352606031
"TU31750","LOC111511582","G18060","uncharacterized LOC111511582","refseq","XR_002722947.1","uncharacterized LOC111511582","=",-1.41811563831659,-3.01925296177618
"TU12065","LOC111503918","G6748","Y+L amino acid transporter 2","refseq","XM_023158352.1","Y+L amino acid transporter 2","j",-0.78926158356711,-1.01804616052264
"TU19639","LOC111506878","G11010","probable medium-chain specific acyl-CoA dehydrogenase","refseq","XM_023162098.1","probable medium-chain specific acyl-CoA dehydrogenase, mitochondrial","n",-0.616800624258275,-0.631349904710948
"TU19635","LOC111506875","G11006","telomere length and silencing protein 1 homolog","refseq","XM_023162095.1","telomere length and silencing protein 1 homolog","k",-0.910475497282311,-0.94649531567592
"TU19634","LOC111506875","G11006","telomere length and silencing protein 1 homolog","refseq","XM_023162095.1","telomere length and silencing protein 1 homolog","k",-1.95317250555105,-1.17030577402922
"TU19636","LOC111506878","G11007","probable medium-chain specific acyl-CoA dehydrogenase","refseq","XM_023162098.1","probable medium-chain specific acyl-CoA dehydrogenase, mitochondrial","e",-0.953409156772747,-0.796478568866636
"TU22453","LOC111507973","G12632","signal recognition particle 14 kDa protein","refseq","XM_023163371.1","signal recognition particle 14 kDa protein","j",-0.79113000114157,-0.73974869410989
"TU22452","LOC111507972","G12631","ribonuclease kappa-B-like","refseq","XM_023163369.1","ribonuclease kappa-B-like","=",-0.689231050340585,-1.14413383658495
"TU15046","LOC111505131","G8484","vacuole membrane protein 1","refseq","XM_023159896.1","vacuole membrane protein 1, transcript variant X7","=",-0.688242584643415,-1.65299234488788
"TU15045","LOC111505131","G8484","vacuole membrane protein 1","refseq","XM_023159895.1","vacuole membrane protein 1, transcript variant X6","=",-0.727383019116411,-1.05352222985145
"TU21814","LOC111507731","G12249","equilibrative nucleoside transporter 1-like","refseq","XM_023163075.1","equilibrative nucleoside transporter 1-like","i",-10.9308693989406,-23.3125998287276
"TU21813","LOC111507731","G12248","equilibrative nucleoside transporter 1-like","refseq","XM_023163075.1","equilibrative nucleoside transporter 1-like","=",-2.94766845521098,-2.69983385151105
"TU21811",NA,"G12246","* equilibrative nucleoside transporter 3-like","novel","XP_023022146","equilibrative nucleoside transporter 3-like","u",-1.33218536808949,-1.46945872618431
"TU8234","LOC111502415","G4577","glucose dehydrogenase [FAD","refseq","XM_023156491.1","glucose dehydrogenase [FAD, quinone]-like","=",1.55302958836002,3.36598841679142
"TU18276","LOC111506353","G10274","zinc finger protein on ecdysone puffs-like","refseq","XM_023161391.1","zinc finger protein on ecdysone puffs-like, transcript variant X1","=",1.0104407150292,0.627507798825015
"TU14717","LOC111504989","G8279","uncharacterized LOC111504989","refseq","XM_023159724.1","uncharacterized LOC111504989","=",1.45665257923235,1.9550849681344
"TU13072","LOC111504354","G7351","arrestin domain-containing protein 17-like","refseq","XM_023158888.1","arrestin domain-containing protein 17-like, transcript variant X1","=",0.659455248851108,1.02173470090059
"TU13074","LOC111504355","G7352","arrestin domain-containing protein 3-like","refseq","XM_023158892.1","arrestin domain-containing protein 3-like, transcript variant X1","=",-1.51255955574124,-3.91782506663631
"TU34681","LOC111512711","G19850","protein Mpv17-like","refseq","XM_023168862.1","protein Mpv17-like","=",-2.32407633948987,-2.86529165855922
"TU44558","LOC111516703","G26419","uncharacterized LOC111516703","refseq","XM_023172838.1","uncharacterized LOC111516703","=",-1.00548340803248,-2.04280220281486
"TU36218","LOC111513304","G20799","fibulin-1-like","refseq","XM_023169506.1","fibulin-1-like","=",0.9566103354666,0.958945072118696
"TU1642","LOC111505520","G865","enoyl-CoA hydratase","refseq","XM_023160349.1","enoyl-CoA hydratase, mitochondrial-like","=",-0.712015520218112,-0.644642602173117
"TU1640","LOC111505510","G863","39S ribosomal protein L22","refseq","XM_023160339.1","39S ribosomal protein L22, mitochondrial","=",-0.430355162127042,-0.331102778647435
"TU45050","LOC111516947","G26795","cathepsin L-like proteinase","refseq","XM_023173030.1","cathepsin L-like proteinase","=",-7.51917459268391,-7.6341478216745
"TU37822","LOC111513899","G21806","tryptophan--tRNA ligase","refseq","XM_023170120.1","tryptophan--tRNA ligase, cytoplasmic","j",0.482980437922719,0.347107742286797
"TU9922","LOC111503097","G5564","ferritin","refseq","XM_023157320.1","ferritin, heavy subunit","=",0.693745037348335,0.833258893828606
"TU9926","LOC111503102","G5568","uncharacterized LOC111503102","refseq","XM_023157325.1","uncharacterized LOC111503102","=",-0.979530029650088,-1.17817221099363
"TU34864","LOC111512777","G19963","mitochondrial amidoxime-reducing component 1-like","refseq","XM_023168929.1","mitochondrial amidoxime-reducing component 1-like","k",-16.9770524940343,-24.3366291718341
"TU30365","LOC111511040","G17214","ejaculatory bulb-specific protein 3-like","refseq","XM_023167047.1","ejaculatory bulb-specific protein 3-like","=",1.10541586632061,1.95868835442694
"TU37825",NA,"G21808","* ---NA---","novel",NA,"---NA---","u",0.928832698425366,0.80703289592708
"TU34869","LOC111512778","G19965","mitochondrial amidoxime-reducing component 1-like","refseq","XM_023168930.1","mitochondrial amidoxime-reducing component 1-like","j",-1.29102156994695,-1.43177912426944
"TU9071",NA,"G5069","* histone-lysine N-methyltransferase SETMAR-like","novel","XP_032682464","histone-lysine N-methyltransferase SETMAR-like","u",-2.48303196094444,-2.40666937356459
"TU9074","LOC111502745","G5070","uncharacterized LOC111502745","refseq","XR_002721773.1","uncharacterized LOC111502745","j",-0.804966174066466,-0.840433952831599
"TU36677","LOC111513468","G21070","E3 ubiquitin-protein ligase MSL2","refseq","XM_023169685.1","E3 ubiquitin-protein ligase MSL2","=",1.10129035477179,0.826215349356137
"TU23929","LOC111508562","G13479","uncharacterized LOC111508562","refseq","XM_023164109.1","uncharacterized LOC111508562","j",-1.44917345095622,-2.63553242316767
"TU7500","LOC111502117","G4176","ATP-dependent Clp protease proteolytic subunit-like","refseq","XM_023156100.1","ATP-dependent Clp protease proteolytic subunit-like, transcript variant X1","j",-0.544931946918748,-0.5638993122508
"TU18849","LOC111506551","G10583","nose resistant to fluoxetine protein 6-like","refseq","XM_023161658.1","nose resistant to fluoxetine protein 6-like, transcript variant X2","j",2.09794611800882,1.24293810651235
"TU18847","LOC111506547","G10581","coiled-coil domain-containing protein 58","refseq","XM_023161655.1","coiled-coil domain-containing protein 58","=",-0.712671683589759,-0.847889919104701
"TU12639","LOC111504151","G7071","transcription factor A","refseq","XM_023158652.1","transcription factor A, mitochondrial-like","=",0.467819758711713,0.44261211722921
"TU25496","LOC111509140","G14356","pyrethroid hydrolase Ces2a-like","refseq","XM_023164831.1","pyrethroid hydrolase Ces2a-like","j",-6.33527704424857,-9.81944938912165
"TU25494","LOC111509140","G14354","pyrethroid hydrolase Ces2a-like","refseq","XM_023164831.1","pyrethroid hydrolase Ces2a-like","c",-9.16346943291365,-7.27682491238633
"TU25495","LOC111509140","G14355","pyrethroid hydrolase Ces2a-like","refseq","XM_023164831.1","pyrethroid hydrolase Ces2a-like","i",-9.03427741105439,-10.2980634641035
"TU29698","LOC111510778","G16820","TM2 domain-containing protein almondex","refseq","XM_023166716.1","TM2 domain-containing protein almondex","=",0.408385107703572,0.442968430801202
"TU15367","LOC111505263","G8668","putative ATPase N2B","refseq","XM_023160041.1","putative ATPase N2B","j",-0.785576797689586,-0.547711052276274
"TU7088","LOC111501950","G3938","CD63 antigen-like","refseq","XM_023155885.1","CD63 antigen-like","=",0.635661226141008,0.659982694347756
"TU18597","LOC111506466","G10451","uncharacterized LOC111506466","refseq","XR_002722265.1","uncharacterized LOC111506466","o",1.08523173310386,2.14844885047571
"TU44827",NA,"G26627","* putative inorganic phosphate cotransporter ","novel","KAG5881494","putative inorganic phosphate cotransporter isoform X3","u",-3.07639878677367,-4.20155943130875
"TU7335","LOC111502039","G4081","Na(+)/H(+) exchange regulatory cofactor NHE-RF2-like","refseq","XM_023156001.1","Na(+)/H(+) exchange regulatory cofactor NHE-RF2-like","=",0.836188986469023,0.594019462108157
"TU35458","LOC111513010","G20330","solute carrier family 25 member 35-like","refseq","XM_023169165.1","solute carrier family 25 member 35-like, transcript variant X1","=",-0.925998424007907,-0.734994575948497
"TU34490","LOC111512631","G19727","galactokinase-like","refseq","XM_023168773.1","galactokinase-like","=",-1.94063000373153,-2.11696616932056
"TU16507","LOC111505689","G9297","suppressor APC domain-containing protein 2","refseq","XM_023160539.1","suppressor APC domain-containing protein 2","=",-18.6679433069568,-28.9545975951509
"TU19857","LOC111506973","G11153","uncharacterized LOC111506973","refseq","XM_023162195.1","uncharacterized LOC111506973","j",-0.82290588457302,-0.861126352498224
"TU6526","LOC111518249","G3610","TOX high mobility group box family member 4-like","refseq","XM_023174645.1","TOX high mobility group box family member 4-like","o",-16.5282317654215,-22.160355092468
"TU1068","LOC111502877","G536","protein trachealess","refseq","XM_023157052.1","protein trachealess, transcript variant X2","j",2.01940673390629,4.75861431147721
"TU36397","LOC111513369","G20911","aquaporin-4-like","refseq","XM_023169570.1","aquaporin-4-like","=",-3.87427249591205,-8.18859829156321
"TU2083","LOC111507652","G1120","aldose reductase-like","refseq","XM_023162998.1","aldose reductase-like","=",-1.30852337299805,-2.14306650210601
"TU25689","LOC111509211","G14465","ethanolamine kinase","refseq","XM_023164911.1","ethanolamine kinase","i",-2.04231693429826,-1.27010610494647
"TU20227","LOC111507129","G11363","IQ domain-containing protein G-like","refseq","XM_023162385.1","IQ domain-containing protein G-like, transcript variant X2","j",-7.77999300518366,-15.0478161204136
"TU20225","LOC111507129","G11363","IQ domain-containing protein G-like","refseq","XM_023162384.1","IQ domain-containing protein G-like, transcript variant X1","k",-7.00841778145617,-9.26407460180575
"TU30639","LOC111511153","G17379","dynein light chain Tctex-type","refseq","XM_023167164.1","dynein light chain Tctex-type","=",-0.382264089021406,-0.572926582288902
"TU30635","LOC111511149","G17375","endoglucanase-like","refseq","XM_023167161.1","endoglucanase-like","=",-4.27760600576686,-7.08234072542603
"TU38191","LOC111514050","G22042","PR domain zinc finger protein 1","refseq","XM_023170288.1","PR domain zinc finger protein 1, transcript variant X3","j",7.54365813003898,8.73896203947597
"TU38190","LOC111514050","G22042","PR domain zinc finger protein 1","refseq","XM_023170288.1","PR domain zinc finger protein 1, transcript variant X3","j",10.0897440779547,10.873994579923
"TU14229","LOC111504802","G8008","lysosomal acid phosphatase-like","refseq","XM_023159491.1","lysosomal acid phosphatase-like","=",-1.32621200203973,-1.39679000551586
"TU10919","LOC111503479","G6106","aminomethyltransferase","refseq","XM_023157784.1","aminomethyltransferase, mitochondrial","=",-1.6317639302253,-2.85050331639926
"TU16071","LOC111505532","G9055","sodium/nucleoside cotransporter 2-like","refseq","XM_023160358.1","sodium/nucleoside cotransporter 2-like, transcript variant X1","=",-1.46647540065697,-2.54341436567289
"TU40964","LOC111515191","G23839","GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1","refseq","XM_023171425.1","GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase","=",0.482692030372495,1.03167264418173
"TU4569","LOC111517445","G2528","uncharacterized LOC111517445","refseq","XM_023173608.1","uncharacterized LOC111517445","k",1.08966895966043,1.17232996722537
"TU4565","LOC111517424","G2525","coiled-coil domain-containing protein 47","refseq","XM_023173584.1","coiled-coil domain-containing protein 47","j",-0.694228930159465,-0.382319686399451
"TU150","LOC111505209","G83","ubiquinol-cytochrome-c reductase complex assembly factor 1","refseq","XM_023160014.1","ubiquinol-cytochrome-c reductase complex assembly factor 1","j",-0.717861111555652,-0.536161840805126
"TU5212","LOC111517720","G2894","proteasome maturation protein","refseq","XM_023173967.1","proteasome maturation protein","j",-0.654444563836558,-0.530692996652785
"TU3218","LOC111512957","G1738","LIM/homeobox protein Lhx1-like","refseq","XM_023169123.1","LIM/homeobox protein Lhx1-like","=",8.3507095519802,7.59876793006048
"TU30879","LOC111511252","G17530","sphingomyelin phosphodiesterase-like","refseq","XM_023167259.1","sphingomyelin phosphodiesterase-like","=",1.02589101934337,1.44760956521485
"TU37099","LOC111513636","G21355","cleavage stimulation factor subunit 2-like","refseq","XM_023169858.1","cleavage stimulation factor subunit 2-like","=",0.497136933013263,1.18480268253705
"TU37092","LOC111513628","G21349","uncharacterized LOC111513628","refseq","XR_002723241.1","uncharacterized LOC111513628","m",-1.79205241057652,-1.26876385346659
"TU26329","LOC111509477","G14857","UDP-glucose:glycoprotein glucosyltransferase-like","refseq","XM_023165235.1","UDP-glucose:glycoprotein glucosyltransferase-like","c",-0.778829110855197,-1.06810618768933
